symbol,entry_date,exit_date,entry_price,exit_price,return
MMM,2010-02-09,2010-03-19,65.81939697265625,68.52842712402344,0.04115853799895208
MMM,2010-03-23,2010-03-24,68.8545150756836,68.23578643798828,-0.008986028541704494
MMM,2010-03-25,2010-03-31,67.66722106933594,69.87458038330078,0.03262080633846409
MMM,2010-04-20,2010-05-04,71.29598999023438,73.31103515625,0.028263092584753124
MMM,2010-06-03,2010-06-04,65.50167083740234,63.62876129150391,-0.028593309482862428
MMM,2010-06-14,2010-06-29,65.3344497680664,65.62709045410156,0.004479117633561014
MMM,2010-07-15,2010-07-16,69.44815826416016,67.68394470214844,-0.025403316748893068
MMM,2010-07-22,2010-08-13,70.8612060546875,70.24247741699219,-0.00873155668868808
MMM,2010-08-17,2010-08-24,70.30936431884766,67.26588439941406,-0.043286978184465474
MMM,2010-09-02,2010-10-19,68.45317840576172,74.03845977783203,0.08159272516117677
MMM,2010-11-08,2010-11-09,71.78929901123047,71.3210678100586,-0.0065222979973467154
MMM,2010-12-03,2011-01-04,72.69230651855469,72.466552734375,-0.003105607663199783
MMM,2011-01-18,2011-01-19,73.69564819335938,73.54515075683594,-0.0020421482165211557
MMM,2011-02-08,2011-02-16,74.80769348144531,77.1989974975586,0.03196601719456038
MMM,2011-03-04,2011-03-16,77.08193969726562,73.20233917236328,-0.05033086271750853
MMM,2011-03-30,2011-05-06,77.31605529785156,79.93311309814453,0.03384882726118188
MMM,2011-05-13,2011-05-19,80.27591705322266,79.18896484375,-0.01354020295715852
MMM,2011-06-21,2011-07-12,78.11872863769531,80.16722106933594,0.026222808119948704
MMM,2011-08-16,2011-08-18,68.67057037353516,64.7324447631836,-0.057348083595782584
MMM,2011-08-24,2011-09-22,67.13211059570312,60.95317840576172,-0.0920413813168105
MMM,2011-10-06,2011-11-10,62.41638946533203,67.15718841552734,0.07595439260113723
MMM,2011-11-16,2011-11-17,68.45317840576172,67.24916076660156,-0.017588922343725888
MMM,2011-12-05,2011-12-08,67.66722106933594,67.27424621582031,-0.005807462569106581
MMM,2011-12-23,2012-02-10,68.72909545898438,72.85953521728516,0.06009739733539354
MMM,2012-03-13,2012-03-22,74.2056884765625,74.05518341064453,-0.002028214669357875
MMM,2012-05-01,2012-05-07,74.91638946533203,73.58695983886719,-0.017745511175228823
MMM,2012-05-22,2012-06-04,70.34281158447266,69.08026885986328,-0.017948425662417833
MMM,2012-06-08,2012-06-11,71.90635681152344,71.22073364257812,-0.009534945161280062
MMM,2012-06-12,2012-06-25,72.5167236328125,71.78093719482422,-0.010146437968073796
MMM,2012-07-03,2012-07-09,75.0,74.38127136230469,-0.008249715169270866
MMM,2012-07-18,2012-07-24,75.97826385498047,73.77926635742188,-0.02894245519686811
MMM,2012-07-27,2012-08-17,76.68060302734375,78.79598999023438,0.027586989139043228
MMM,2012-09-07,2012-09-26,77.60869598388672,77.41638946533203,-0.0024778991080408597
MMM,2012-10-03,2012-10-08,78.41136932373047,79.74080657958984,0.01695464914495548
MMM,2012-11-02,2012-11-15,74.38963317871094,73.59532165527344,-0.010677717976230294
MMM,2012-11-19,2012-11-21,74.89130401611328,74.36454772949219,-0.007033610824933145
MMM,2012-11-23,2012-12-28,75.48494720458984,76.73912811279297,0.01661498026624919
MMM,2013-01-02,2013-01-30,79.24748992919922,84.28093719482422,0.06351554188179276
MMM,2013-03-07,2013-03-21,87.40802764892578,87.74247741699219,0.0038263049408884253
MMM,2013-04-08,2013-04-22,88.41973114013672,88.46154022216797,0.00047284787560575303
MMM,2013-04-23,2013-04-26,89.79096984863281,86.78093719482422,-0.03352266557408645
MMM,2013-05-08,2013-06-03,90.46822357177734,92.4832763671875,0.022273597467197037
MMM,2013-07-05,2013-07-29,93.26087188720705,97.5,0.04545451942503709
MMM,2013-08-13,2013-08-28,99.22240447998048,94.48160552978516,-0.04777952091608351
MMM,2013-09-09,2013-10-03,97.60869598388672,99.1220703125,0.015504503091231747
MMM,2013-10-18,2013-10-21,102.7090301513672,103.05184173583984,0.0033376966364828675
MMM,2013-11-15,2013-12-03,108.57023620605467,105.85284423828124,-0.025028885104533827
MMM,2013-12-06,2014-01-02,107.533447265625,115.4933090209961,0.07402219456155756
MMM,2014-01-10,2014-01-24,113.86287689208984,108.87960052490234,-0.0437655933453206
MMM,2014-02-12,2014-02-14,109.06354522705078,110.46822357177734,0.012879448781921266
MMM,2014-03-05,2014-03-13,111.91471862792967,109.37290954589844,-0.022712017804214835
MMM,2014-04-01,2014-04-07,114.155517578125,112.37458038330078,-0.015600973414231945
MMM,2014-04-09,2014-04-10,113.57859802246094,112.01505279541016,-0.013766195870295705
MMM,2014-04-21,2014-05-20,115.90300750732422,117.24916076660156,0.011614480833832319
MMM,2014-05-22,2014-06-20,117.31605529785156,121.3712387084961,0.03456631234615681
MMM,2014-08-15,2014-09-09,118.6622085571289,120.78594970703124,0.017897367457810898
MMM,2014-09-12,2014-09-16,120.3511734008789,121.1120376586914,0.006322034395777276
MMM,2014-09-17,2014-09-22,121.54682159423828,121.8311004638672,0.0023388424797969876
MMM,2014-10-24,2014-12-03,124.23912811279295,135.6688995361328,0.09199816190727872
MMM,2014-12-23,2015-01-05,139.52340698242188,134.08026123046875,-0.03901241999228766
MMM,2015-02-03,2015-03-09,138.74581909179688,139.1053466796875,0.0025912679044601816
MMM,2015-04-06,2015-04-22,138.3612060546875,137.68394470214844,-0.004894878932114599
MMM,2015-05-18,2015-05-28,136.17892456054688,134.50668334960938,-0.012279735769201161
MMM,2015-06-24,2015-06-30,131.722412109375,129.0133819580078,-0.020566205158145445
MMM,2015-07-02,2015-08-11,129.9163818359375,124.14715576171876,-0.04440722557609633
MMM,2015-09-09,2015-09-25,117.77591705322266,116.68896484375,-0.009228985319481464
MMM,2015-10-02,2015-11-12,119.7324447631836,130.6856231689453,0.09148045400247029
MMM,2015-11-18,2015-12-08,131.59698486328125,131.09532165527344,-0.0038121177968400977
MMM,2015-12-29,2016-01-04,127.8344497680664,122.75919342041016,-0.039701788968970586
MMM,2016-02-01,2016-02-08,124.35618591308594,128.67892456054688,0.03476094587270584
MMM,2016-02-16,2016-04-05,130.04180908203125,138.6371307373047,0.06609660166947884
MMM,2016-04-14,2016-04-28,140.6020050048828,139.63211059570312,-0.00689815489577128
MMM,2016-05-11,2016-06-07,141.9481658935547,142.90133666992188,0.006714921396603124
MMM,2016-07-11,2016-08-04,148.83779907226562,148.67056274414062,-0.0011236146272479708
MMM,2016-08-12,2016-08-18,150.72743225097656,149.81605529785156,-0.0060465234464252005
MMM,2016-09-22,2016-10-12,150.37625122070312,141.90635681152344,-0.05632468119416445
MMM,2016-11-07,2016-11-22,141.92308044433594,143.73745727539062,0.012784226676691324
MMM,2016-12-07,2016-12-29,147.19898986816406,149.1722412109375,0.013405332091889655
